,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
12511,whipped/sour cream,coffee,shopping bags
12512,rolls/buns,other vegetables
12513,other vegetables,chocolate marshmallow
12514,pip fruit,whipped/sour cream
12515,whole milk,whole milk
12516,whole milk,rolls/buns
12517,other vegetables,whipped/sour cream
12518,ham,whole milk
12519,frozen vegetables,brown bread,rolls/buns
12520,pastry,specialty cheese,soap,rolls/buns
12521,softener,margarine
12522,sausage,frozen meals,long life bakery product,soda
12523,citrus fruit,specialty bar,domestic eggs
12524,citrus fruit,shopping bags
12525,beef,roll products
12526,rolls/buns,pip fruit
12527,citrus fruit,margarine
12528,pork,root vegetables
12529,beverages,beverages
12530,rolls/buns,whipped/sour cream
12531,citrus fruit,whole milk
12532,salty snack,white bread
12533,beverages,tropical fruit,rolls/buns,curd cheese
12534,citrus fruit,citrus fruit
12535,soda,brown bread
12536,rolls/buns,hamburger meat
12537,cream cheese,pickled vegetables
12538,bottled beer,whole milk,tropical fruit,whole milk,house keeping products
12539,other vegetables,prosecco,pot plants
12540,waffles,rolls/buns
12541,cooking chocolate,red/blush wine,cleaner
12542,frankfurter,sausage,yogurt,soda,coffee
12543,pork,frozen meals,margarine,dessert
12544,sausage,dog food
12545,chocolate,other vegetables
12546,fish,chicken,chicken,UHT-milk,other vegetables,cream cheese,hard cheese
12547,bottled beer,hamburger meat
12548,bottled beer,newspapers
12549,rolls/buns,root vegetables
12550,tropical fruit,coffee
12551,ham,canned vegetables
12552,beverages,oil
12553,soda,grapes
12554,whole milk,pip fruit
12555,canned beer,misc. beverages,long life bakery product
12556,bottled beer,bottled beer
12557,pip fruit,pet care
12558,root vegetables,coffee
12559,tropical fruit,soda,butter milk
12560,butter,tropical fruit,whole milk,napkins
12561,sausage,chicken,canned beer,pip fruit
12562,whole milk,whipped/sour cream
12563,processed cheese,brown bread,house keeping products
12564,tropical fruit,coffee
12565,beef,pasta
12566,turkey,chewing gum
12567,dessert,berries,newspapers,onions
12568,butter milk,rolls/buns
12569,citrus fruit,cling film/bags,fruit/vegetable juice
12570,citrus fruit,domestic eggs
12571,frozen vegetables,coffee
12572,chocolate,margarine
12573,citrus fruit,root vegetables
12574,domestic eggs,bottled water
12575,other vegetables,rolls/buns
12576,hamburger meat,chicken
12577,yogurt,rolls/buns,domestic eggs,fruit/vegetable juice
12578,whipped/sour cream,seasonal products
12579,chewing gum,curd,yogurt
12580,chicken,sugar
12581,ham,curd
12582,berries,frozen vegetables
12583,long life bakery product,frozen vegetables
12584,hygiene articles,coffee
12585,whole milk,soda
12586,cream cheese,frozen vegetables,sugar,coffee
12587,dessert,dessert,flour
12588,turkey,yogurt
12589,coffee,baking powder
12590,other vegetables,mayonnaise,fruit/vegetable juice
12591,chicken,butter
12592,brown bread,yogurt
12593,whole milk,rolls/buns
12594,sausage,pickled vegetables
12595,whole milk,whole milk
12596,other vegetables,UHT-milk
12597,soda,semi-finished bread
12598,sugar,whole milk,fruit/vegetable juice
12599,rolls/buns,shopping bags
12600,root vegetables,shopping bags
12601,shopping bags,white wine
12602,domestic eggs,frozen vegetables,curd
12603,salty snack,whole milk
12604,coffee,yogurt
12605,frankfurter,bottled water
12606,sausage,cream cheese
12607,beverages,whole milk,onions
12608,butter,frozen dessert,whole milk
12609,butter milk,red/blush wine
12610,soda,yogurt
12611,yogurt,curd,pastry
12612,sausage,yogurt
12613,other vegetables,domestic eggs,long life bakery product
12614,finished products,bottled beer
12615,frozen vegetables,butter
12616,baking powder,canned beer,specialty chocolate
12617,chocolate,domestic eggs
12618,whole milk,domestic eggs,pasta
12619,pastry,brown bread
12620,meat,pork,other vegetables,other vegetables,root vegetables,other vegetables,pip fruit,margarine
12621,whole milk,waffles,dessert
12622,nut snack,bottled water
12623,pork,house keeping products
12624,beef,rolls/buns,seasonal products
12625,newspapers,cream
12626,hamburger meat,fruit/vegetable juice
12627,tropical fruit,soda,canned beer
12628,female sanitary products,frozen fish
12629,butter,waffles
12630,chicken,domestic eggs
12631,sausage,domestic eggs,sugar
12632,other vegetables,rolls/buns
12633,whole milk,rolls/buns,jam,red/blush wine
12634,chicken,soda
12635,pork,root vegetables
12636,yogurt,domestic eggs,yogurt
12637,dog food,brown bread,salty snack
12638,fruit/vegetable juice,whipped/sour cream,hygiene articles
12639,pork,cereals
12640,butter,rolls/buns
12641,other vegetables,soda,rolls/buns
12642,sweet spreads,berries,butter milk,pip fruit,soda,other vegetables,fruit/vegetable juice,whole milk
12643,whole milk,sliced cheese,dish cleaner
12644,vinegar,flour
12645,frankfurter,rolls/buns
12646,rolls/buns,salty snack
12647,turkey,sugar
12648,UHT-milk,soft cheese
12649,packaged fruit/vegetables,frozen fish
12650,liquor,red/blush wine
12651,root vegetables,berries,coffee,bottled beer,rice
12652,onions,chicken
12653,specialty chocolate,rolls/buns
12654,bathroom cleaner,other vegetables
12655,beef,hamburger meat
12656,fruit/vegetable juice,spices
12657,ice cream,whole milk
12658,whole milk,whipped/sour cream
12659,citrus fruit,canned fish
12660,bottled water,whipped/sour cream
12661,chicken,citrus fruit,turkey,whole milk,sweet spreads,cream cheese,specialty chocolate,oil
12662,other vegetables,UHT-milk
12663,frankfurter,margarine
12664,meat,bottled water,abrasive cleaner
12665,citrus fruit,pip fruit
12666,soda,frozen vegetables,cream cheese
12667,whole milk,rolls/buns
12668,frozen dessert,detergent
12669,whipped/sour cream,coffee
12670,canned beer,brown bread
12671,white bread,curd cheese
12672,whole milk,grapes
12673,root vegetables,baking powder
12674,frozen fish,rolls/buns
12675,tropical fruit,UHT-milk,butter milk
12676,cream cheese,citrus fruit,sauces,red/blush wine
12677,sausage,canned beer,newspapers,tropical fruit,newspapers
12678,white wine,whole milk
12679,misc. beverages,liquor
12680,detergent,tropical fruit,shopping bags,soft cheese
12681,chicken,fruit/vegetable juice,cake bar
12682,pork,cake bar
12683,frankfurter,soda
12684,long life bakery product,brown bread
12685,margarine,beverages
12686,whole milk,coffee,soft cheese
12687,UHT-milk,specialty cheese
12688,canned fish,salty snack
12689,pork,napkins
12690,hamburger meat,hygiene articles,soda,tropical fruit
12691,meat spreads,shopping bags
12692,butter,citrus fruit
12693,instant coffee,chewing gum
12694,other vegetables,margarine,other vegetables
12695,pork,other vegetables
12696,ham,whole milk,shopping bags
12697,packaged fruit/vegetables,specialty bar,whipped/sour cream
12698,fruit/vegetable juice,herbs,dishes
12699,whole milk,coffee
12700,curd,detergent
12701,other vegetables,berries
12702,pork,cream cheese,yogurt
12703,pastry,brown bread
12704,ham,candy
12705,ham,whole milk,whole milk,soda
12706,beef,misc. beverages
12707,roll products,shopping bags
12708,beef,salt
12709,whipped/sour cream,onions,other vegetables,yogurt,rolls/buns
12710,rolls/buns,dessert
12711,root vegetables,shopping bags
12712,pastry,yogurt
12713,curd,salty snack
12714,onions,canned beer
12715,specialty chocolate,long life bakery product
12716,oil,soda
12717,other vegetables,salt
12718,rolls/buns,shopping bags
12719,pet care,butter milk
12720,beverages,whole milk
12721,sausage,bottled beer,bottled water
12722,bottled beer,ice cream
12723,butter,hygiene articles
12724,bottled water,whipped/sour cream
12725,cream cheese,coffee
12726,meat,newspapers,cleaner
12727,frankfurter,other vegetables
12728,tropical fruit,other vegetables
12729,tropical fruit,dental care
12730,butter,pastry,other vegetables,other vegetables
12731,canned beer,yogurt
12732,other vegetables,brown bread,flower (seeds)
12733,root vegetables,cream cheese
12734,candy,coffee
12735,frankfurter,curd cheese,chocolate,pastry,soda
12736,soda,bottled water,whole milk,other vegetables,hygiene articles
12737,sugar,shopping bags
12738,pork,cream cheese
12739,canned beer,ice cream
12740,tropical fruit,chewing gum
12741,other vegetables,newspapers
12742,hard cheese,dessert
12743,pip fruit,soda
12744,domestic eggs,whole milk,artif. sweetener
12745,berries,domestic eggs
12746,soda,bottled water
12747,misc. beverages,liquor (appetizer)
12748,whole milk,white bread,cream cheese
12749,pork,butter
12750,pip fruit,frozen fish
12751,shopping bags,misc. beverages
12752,UHT-milk,brown bread,whole milk,ice cream
12753,domestic eggs,bottled water,kitchen towels
12754,rolls/buns,candy,onions
12755,whole milk,curd,bottled beer,newspapers
12756,hygiene articles,dessert
12757,ice cream,salty snack
12758,meat,pip fruit,beverages,soda
12759,ham,curd
12760,UHT-milk,canned vegetables
12761,sausage,napkins
12762,frozen vegetables,curd,rolls/buns
12763,specialty chocolate,shopping bags
12764,root vegetables,napkins
12765,sausage,frozen vegetables
12766,nuts/prunes,margarine
12767,bottled beer,beverages
12768,hamburger meat,spread cheese,pasta
12769,whipped/sour cream,shopping bags,bottled water
12770,rolls/buns,beef
12771,soda,newspapers
12772,pip fruit,whipped/sour cream
12773,bottled water,other vegetables
12774,other vegetables,coffee
12775,tropical fruit,bottled beer
12776,finished products,whole milk
12777,other vegetables,other vegetables
12778,pastry,white bread
12779,brown bread,newspapers
12780,other vegetables,yogurt,pastry
12781,whole milk,whipped/sour cream
12782,candy,margarine,butter
12783,sausage,sausage,tropical fruit,pip fruit
12784,chicken,fruit/vegetable juice
12785,ham,tropical fruit,frozen meals,sparkling wine
12786,grapes,canned beer,frozen dessert,sugar,detergent
12787,ham,processed cheese
12788,nuts/prunes,long life bakery product
12789,whole milk,long life bakery product
12790,whipped/sour cream,rolls/buns
12791,other vegetables,citrus fruit
12792,rolls/buns,red/blush wine
12793,whole milk,bottled water
12794,coffee,frozen potato products
12795,pip fruit,bottled water
12796,berries,bottled water,curd,shopping bags
12797,pip fruit,brown bread
12798,beef,ketchup,pork,hygiene articles
12799,newspapers,red/blush wine
12800,margarine,herbs
12801,butter milk,whole milk
12802,tropical fruit,curd
12803,whole milk,ice cream
12804,coffee,UHT-milk
12805,berries,pip fruit
12806,oil,cake bar
12807,pip fruit,pastry,Instant food products
12808,bottled beer,whole milk
12809,tropical fruit,sausage,root vegetables,spread cheese
12810,zwieback,white bread
12811,soda,bathroom cleaner
12812,turkey,salt
12813,frankfurter,pet care
12814,other vegetables,coffee
12815,pork,citrus fruit
12816,sausage,sugar
12817,grapes,rolls/buns,pot plants
12818,rolls/buns,pip fruit,margarine
12819,citrus fruit,cream cheese
12820,bottled beer,hamburger meat,other vegetables
12821,sausage,whipped/sour cream
12822,frozen meals,rolls/buns,tropical fruit,curd
12823,salty snack,whole milk
12824,beverages,pastry
12825,chicken,whole milk,butter,soda
12826,brown bread,rolls/buns,processed cheese
12827,whole milk,soda,soda
12828,canned beer,coffee
12829,whole milk,female sanitary products
12830,root vegetables,butter
12831,tropical fruit,salty snack
12832,sausage,candy
12833,whole milk,grapes
12834,whole milk,curd,hygiene articles
12835,sausage,tea
12836,other vegetables,cream cheese,yogurt,yogurt,whole milk,waffles,curd,fruit/vegetable juice
12837,bottled water,margarine
12838,beef,mayonnaise
12839,other vegetables,rolls/buns
12840,chewing gum,coffee,napkins,brown bread
12841,tropical fruit,chocolate
12842,domestic eggs,butter,beverages
12843,beef,shopping bags
12844,domestic eggs,newspapers
12845,root vegetables,flour
12846,white bread,canned beer
12847,salty snack,bottled beer
12848,other vegetables,hygiene articles
12849,hamburger meat,root vegetables
12850,other vegetables,napkins
12851,beverages,hamburger meat,other vegetables,canned beer
12852,pork,soft cheese,rolls/buns,butter milk,butter
12853,domestic eggs,frozen fish
12854,whipped/sour cream,oil
12855,beef,specialty chocolate
12856,pastry,chewing gum
12857,pork,hard cheese
12858,whole milk,ice cream,turkey,artif. sweetener
12859,rolls/buns,rolls/buns
12860,butter,tropical fruit
12861,rolls/buns,fruit/vegetable juice
12862,butter milk,newspapers
12863,whipped/sour cream,yogurt
12864,other vegetables,newspapers
12865,sparkling wine,root vegetables
12866,chicken,root vegetables
12867,butter,bottled beer
12868,packaged fruit/vegetables,dishes
12869,soda,curd
12870,newspapers,fruit/vegetable juice,waffles
12871,grapes,soda
12872,citrus fruit,bottled beer,rolls/buns,hygiene articles,softener
12873,pork,processed cheese
12874,whole milk,whipped/sour cream
12875,citrus fruit,baking powder
12876,pastry,pet care,margarine
12877,berries,other vegetables,fruit/vegetable juice,whole milk,specialty bar
12878,frozen meals,brown bread,dishes
12879,other vegetables,whole milk
12880,other vegetables,whole milk
12881,sausage,rolls/buns,UHT-milk,onions
12882,other vegetables,long life bakery product,pastry
12883,frozen meals,pasta,curd
12884,bottled water,canned beer
12885,soda,root vegetables,fruit/vegetable juice
12886,canned beer,flour
12887,frozen fish,sausage,chocolate,rolls/buns
12888,flower (seeds),domestic eggs
12889,rolls/buns,light bulbs,long life bakery product
12890,yogurt,whole milk
12891,berries,other vegetables
12892,rolls/buns,butter
12893,herbs,grapes,butter
12894,other vegetables,fruit/vegetable juice
12895,citrus fruit,curd
12896,UHT-milk,whole milk,herbs
12897,frankfurter,tropical fruit
12898,root vegetables,brown bread
12899,citrus fruit,frankfurter,coffee,UHT-milk,candy,fruit/vegetable juice
12900,curd,salty snack
12901,UHT-milk,condensed milk,pastry
12902,bottled beer,rolls/buns
12903,beef,condensed milk
12904,cream cheese,fruit/vegetable juice
12905,pastry,pork
12906,pork,other vegetables
12907,pip fruit,whole milk,napkins
12908,pork,brown bread
12909,yogurt,yogurt
12910,hamburger meat,rolls/buns
12911,chicken,soda
12912,rolls/buns,oil
12913,whole milk,whole milk
12914,sausage,frozen vegetables,specialty vegetables
12915,oil,bottled water,oil
12916,root vegetables,canned fish
12917,yogurt,curd
12918,root vegetables,soda
12919,sausage,Instant food products
12920,turkey,whole milk
12921,margarine,rolls/buns
12922,citrus fruit,soda
12923,shopping bags,soda
12924,bottled water,margarine,onions,other vegetables,whole milk
12925,soda,other vegetables,dishes
12926,bottled beer,dessert,cling film/bags
12927,specialty bar,soda
12928,sugar,coffee,cream cheese,bottled water
12929,pork,cereals
12930,fruit/vegetable juice,rolls/buns,packaged fruit/vegetables,ice cream,rolls/buns,pasta,margarine,pip fruit
12931,seasonal products,white bread,specialty chocolate,soda
12932,pip fruit,spread cheese
12933,bottled water,beverages
12934,whole milk,rolls/buns
12935,tropical fruit,soda,frozen meals
12936,yogurt,other vegetables
12937,sausage,hamburger meat,white bread
12938,pastry,red/blush wine
12939,meat,sliced cheese
12940,root vegetables,canned beer,dessert,chewing gum
12941,tropical fruit,white wine
12942,cake bar,white bread,newspapers
12943,newspapers,white bread
12944,tropical fruit,grapes
12945,frankfurter,pickled vegetables
12946,chewing gum,misc. beverages
12947,bottled water,yogurt,rolls/buns,newspapers,frozen dessert,rolls/buns
12948,domestic eggs,citrus fruit
12949,decalcifier,root vegetables
12950,beef,flour
12951,pip fruit,bottled beer
12952,pork,liver loaf,canned beer,whole milk
12953,sausage,butter
12954,other vegetables,soda
12955,sausage,ice cream
12956,rolls/buns,coffee
12957,candy,other vegetables
12958,beverages,chewing gum,rolls/buns
12959,oil,hard cheese
12960,pastry,sugar
12961,onions,soda
12962,specialty chocolate,frozen potato products
12963,whole milk,soda
12964,yogurt,whole milk,ham,citrus fruit,frozen vegetables,whole milk
12965,citrus fruit,yogurt
12966,frozen vegetables,berries,whole milk,candy
12967,other vegetables,pork,newspapers
12968,white bread,UHT-milk
12969,meat,soda
12970,pork,brown bread
12971,sausage,baking powder,canned beer,brandy,white bread,curd,bottled beer,canned beer
12972,bottled water,soft cheese,dishes,chocolate
12973,onions,bottled water,sliced cheese
12974,pork,curd
12975,fish,root vegetables,chocolate
12976,root vegetables,tropical fruit
12977,tropical fruit,rolls/buns
12978,frozen meals,other vegetables
12979,onions,whipped/sour cream,red/blush wine
12980,canned beer,whole milk,frozen vegetables,cream cheese,spread cheese
12981,brown bread,liquor
12982,pet care,mustard
12983,coffee,butter
12984,whole milk,cream cheese
12985,whole milk,yogurt,sliced cheese
12986,cake bar,Instant food products
12987,specialty bar,canned beer
12988,hamburger meat,tropical fruit,cat food,whole milk,artif. sweetener,packaged fruit/vegetables
12989,bottled beer,other vegetables
12990,pork,pork,rolls/buns,sparkling wine
12991,bottled water,yogurt
12992,butter milk,fruit/vegetable juice
12993,pastry,brown bread
12994,whole milk,canned beer,specialty bar,sugar,detergent
12995,butter milk,whole milk,brandy
12996,other vegetables,misc. beverages
12997,other vegetables,newspapers,chewing gum,dessert
12998,hamburger meat,whole milk,whipped/sour cream
12999,roll products,rice
13000,UHT-milk,whole milk,newspapers,domestic eggs
13001,soda,bottled water,seasonal products
13002,rolls/buns,soda
13003,rolls/buns,rolls/buns
13004,brown bread,waffles
13005,semi-finished bread,margarine,butter
13006,frankfurter,rolls/buns,jam
13007,misc. beverages,chocolate
13008,brown bread,brown bread
13009,frozen meals,fruit/vegetable juice
13010,jam,cream cheese
13011,hamburger meat,whole milk,rolls/buns,yogurt,frozen vegetables
13012,dishes,shopping bags,hard cheese,other vegetables
13013,canned vegetables,chocolate marshmallow
13014,other vegetables,whole milk
13015,shopping bags,bottled water
13016,rolls/buns,pork
13017,whipped/sour cream,canned fish
13018,beef,canned beer,margarine
13019,root vegetables,beef,whole milk,curd
13020,dessert,pastry
13021,hygiene articles,rolls/buns,red/blush wine
13022,canned beer,hygiene articles,pork,soft cheese,bottled beer,rolls/buns,chocolate marshmallow
13023,frankfurter,pork,rolls/buns,grapes
13024,yogurt,herbs
13025,frankfurter,rolls/buns
13026,berries,rolls/buns
13027,citrus fruit,ham,canned beer,frozen vegetables,tropical fruit,other vegetables,yogurt,whole milk,onions
13028,house keeping products,cat food
13029,spread cheese,whole milk
13030,onions,onions
13031,other vegetables,curd,tropical fruit,brown bread,bottled beer
13032,oil,curd
13033,meat,hygiene articles,hard cheese,cat food
13034,sausage,tea
13035,other vegetables,specialty fat
13036,ice cream,curd
13037,beverages,soda
13038,shopping bags,curd
13039,curd,bottled water,other vegetables,white bread
13040,other vegetables,frozen vegetables
13041,domestic eggs,processed cheese,whole milk,bottled water
13042,tropical fruit,bottled water
13043,sausage,frozen meals,soda
13044,frozen dessert,yogurt
13045,brown bread,chocolate
13046,butter milk,rolls/buns
13047,whipped/sour cream,canned beer
13048,frankfurter,other vegetables,root vegetables,other vegetables
13049,waffles,margarine
13050,other vegetables,whole milk
13051,beef,newspapers
13052,chicken,sugar
13053,root vegetables,liquor
13054,frozen dessert,fruit/vegetable juice
13055,pork,frozen dessert,newspapers
13056,berries,frozen meals,dish cleaner
13057,chicken,tropical fruit
13058,ice cream,rolls/buns
13059,beef,frozen meals,white bread
13060,sausage,beef
13061,coffee,sliced cheese,whipped/sour cream,butter milk
13062,whole milk,hamburger meat
13063,other vegetables,domestic eggs
13064,long life bakery product,pip fruit,oil
13065,citrus fruit,waffles
13066,frankfurter,rubbing alcohol,sparkling wine,other vegetables,domestic eggs,white bread,yogurt,soda
13067,turkey,bottled water
13068,butter,root vegetables
13069,whole milk,onions
13070,photo/film,pastry
13071,other vegetables,chocolate
13072,butter,frozen meals
13073,pastry,yogurt
13074,bottled beer,whole milk,cream cheese
13075,fruit/vegetable juice,canned vegetables
13076,pip fruit,other vegetables
13077,soda,specialty bar
13078,root vegetables,berries,brandy
13079,bottled beer,beef,frozen vegetables,shopping bags
13080,UHT-milk,tropical fruit
13081,rolls/buns,cling film/bags
13082,curd,yogurt,misc. beverages,pickled vegetables
13083,soft cheese,cat food
13084,whole milk,flour
13085,other vegetables,tropical fruit,pork,soda
13086,butter milk,berries
13087,brown bread,processed cheese
13088,chicken,dessert
13089,other vegetables,bottled water,shopping bags
13090,whole milk,shopping bags
13091,root vegetables,soda
13092,hamburger meat,rolls/buns
13093,pip fruit,sugar,frozen vegetables
13094,yogurt,whole milk
13095,tropical fruit,whipped/sour cream,specialty chocolate
13096,rolls/buns,pip fruit
13097,pastry,coffee
13098,whole milk,bottled water
13099,misc. beverages,other vegetables,rolls/buns,brown bread
13100,sausage,bottled beer,hygiene articles
13101,seasonal products,soups
13102,onions,soda
13103,root vegetables,citrus fruit,soda
13104,tropical fruit,dishes,other vegetables
13105,tropical fruit,other vegetables
13106,other vegetables,berries
13107,sweet spreads,soda
13108,onions,root vegetables,domestic eggs,chocolate
13109,pork,bottled water
13110,tropical fruit,citrus fruit
13111,citrus fruit,pastry,candy,softener
13112,newspapers,whole milk,waffles
13113,soda,candy
13114,whole milk,rolls/buns
13115,rolls/buns,pip fruit
13116,tropical fruit,white bread
13117,frankfurter,root vegetables
13118,pork,whole milk
13119,sausage,bottled water
13120,sliced cheese,soda
13121,tropical fruit,berries,beef,butter milk,yogurt,sliced cheese
13122,frozen meals,rolls/buns,chocolate,shopping bags
13123,meat,liquor,male cosmetics,fruit/vegetable juice
13124,sausage,rolls/buns
13125,bottled beer,ice cream,pastry,red/blush wine
13126,whole milk,cream cheese
13127,other vegetables,butter
13128,citrus fruit,hard cheese
13129,whole milk,sliced cheese,shopping bags
13130,tropical fruit,specialty chocolate
13131,soda,rice
13132,pork,cream cheese,UHT-milk
13133,beef,pork
13134,tropical fruit,white bread
13135,bottled water,beef
13136,pip fruit,seasonal products,chocolate
13137,root vegetables,soda,hygiene articles
13138,frankfurter,butter,red/blush wine
13139,other vegetables,newspapers
13140,dessert,soft cheese,shopping bags
13141,frozen fruits,dishes
13142,other vegetables,red/blush wine
13143,soda,canned beer,other vegetables,whole milk
13144,yogurt,tropical fruit
13145,frankfurter,curd
13146,other vegetables,soda
13147,root vegetables,sugar,bottled water,white bread
13148,other vegetables,yogurt,yogurt
13149,whole milk,beef
13150,yogurt,sausage,yogurt,pip fruit,curd
13151,root vegetables,candy
13152,bottled water,coffee
13153,yogurt,rice,butter
13154,other vegetables,yogurt
13155,sausage,frozen vegetables
13156,napkins,beef,brown bread
13157,pastry,bottled water
13158,mustard,brown bread
13159,whole milk,margarine
13160,frozen potato products,chewing gum
13161,canned beer,soda,candles,pickled vegetables
13162,other vegetables,soda
13163,canned beer,other vegetables
13164,frankfurter,brown bread
13165,grapes,zwieback
13166,frankfurter,butter
13167,specialty chocolate,domestic eggs
13168,newspapers,canned beer
13169,ham,red/blush wine
13170,other vegetables,red/blush wine,curd
13171,whole milk,ice cream,soda,yogurt,spices
13172,citrus fruit,pastry
13173,whole milk,coffee,fruit/vegetable juice
13174,sliced cheese,root vegetables,whipped/sour cream
13175,spread cheese,specialty bar
13176,grapes,butter
13177,whole milk,ice cream
13178,whole milk,bottled beer
13179,citrus fruit,bottled beer,cat food
13180,beef,waffles
13181,whole milk,whole milk,citrus fruit,light bulbs
13182,other vegetables,hygiene articles
13183,liqueur,whole milk
13184,soda,soda
13185,other vegetables,whipped/sour cream
13186,UHT-milk,other vegetables,cake bar
13187,frankfurter,yogurt
13188,frankfurter,rolls/buns,rolls/buns
13189,sugar,shopping bags
13190,ice cream,sliced cheese
13191,hamburger meat,margarine
13192,citrus fruit,canned beer
13193,citrus fruit,rolls/buns,frozen vegetables
13194,frankfurter,domestic eggs
13195,soda,tropical fruit
13196,newspapers,brown bread
13197,brown bread,curd
13198,whole milk,yogurt
13199,cookware,spread cheese
13200,flower soil/fertilizer,tropical fruit
13201,beef,other vegetables
13202,whole milk,tropical fruit,soda,newspapers
13203,tropical fruit,other vegetables
13204,margarine,fruit/vegetable juice
13205,domestic eggs,domestic eggs
13206,bottled water,onions
13207,chocolate marshmallow,flour
13208,frankfurter,shopping bags
13209,pork,meat
13210,pastry,frozen dessert
13211,beverages,cat food,soda
13212,canned beer,brown bread,herbs,pastry
13213,pip fruit,fruit/vegetable juice
13214,hygiene articles,chicken
13215,packaged fruit/vegetables,other vegetables
13216,curd,cereals
13217,root vegetables,candy
13218,frozen fruits,citrus fruit
13219,soda,pastry
13220,tropical fruit,other vegetables
13221,whole milk,whole milk
13222,yogurt,soda,yogurt
13223,pastry,rolls/buns
13224,hamburger meat,dessert,sliced cheese
13225,citrus fruit,cream cheese,bottled beer,citrus fruit
13226,citrus fruit,root vegetables
13227,tropical fruit,pip fruit
13228,other vegetables,whipped/sour cream
13229,dessert,rolls/buns
13230,pork,salty snack,sliced cheese
13231,ham,brown bread
13232,sausage,grapes
13233,bottled beer,rolls/buns
13234,coffee,dishes
13235,other vegetables,hard cheese
13236,soda,fruit/vegetable juice
13237,sausage,liquor (appetizer)
13238,frankfurter,other vegetables,fruit/vegetable juice
13239,white wine,brown bread
13240,whole milk,spread cheese,bottled water,onions
13241,yogurt,mustard
13242,beef,kitchen towels,fruit/vegetable juice
13243,butter,cleaner,red/blush wine
13244,frozen vegetables,coffee
13245,frankfurter,beverages
13246,coffee,hygiene articles,yogurt
13247,root vegetables,whole milk,napkins
13248,margarine,cream cheese
13249,rolls/buns,semi-finished bread
13250,whipped/sour cream,coffee
13251,other vegetables,soap
13252,margarine,sweet spreads
13253,rolls/buns,long life bakery product
13254,curd,long life bakery product
13255,pastry,hard cheese
13256,bottled water,sugar,candy
13257,soda,root vegetables
13258,canned beer,cake bar
13259,coffee,pot plants
13260,sugar,whole milk,ketchup
13261,other vegetables,pickled vegetables
13262,oil,margarine
13263,chicken,tropical fruit,waffles,whipped/sour cream,brown bread
13264,beef,pip fruit
13265,chewing gum,whole milk,white bread,whole milk,dishes
13266,napkins,newspapers
13267,sliced cheese,napkins
13268,pork,yogurt
13269,herbs,root vegetables
13270,whole milk,cream cheese
13271,sausage,specialty bar
13272,UHT-milk,other vegetables
13273,herbs,onions,brown bread
13274,chicken,long life bakery product
13275,sausage,yogurt
13276,canned beer,chicken,other vegetables
13277,detergent,other vegetables,detergent
13278,canned beer,rolls/buns,other vegetables,dog food
13279,root vegetables,newspapers
13280,chicken,artif. sweetener
13281,mayonnaise,pastry
13282,other vegetables,domestic eggs,bottled beer
13283,whole milk,root vegetables
13284,pork,soda,yogurt
13285,curd,coffee,baking powder
13286,other vegetables,pot plants,yogurt,salty snack
13287,tropical fruit,citrus fruit,male cosmetics
13288,white bread,margarine
13289,whole milk,napkins
13290,whole milk,root vegetables
13291,chocolate,brown bread
13292,tropical fruit,pip fruit,whole milk,other vegetables
13293,specialty chocolate,pip fruit
13294,citrus fruit,whole milk,yogurt,canned beer
13295,citrus fruit,soda
13296,hard cheese,butter milk,long life bakery product
13297,ham,other vegetables
13298,yogurt,whipped/sour cream
13299,pip fruit,canned beer
13300,napkins,coffee
13301,turkey,packaged fruit/vegetables
13302,tropical fruit,soda
13303,rum,yogurt
13304,other vegetables,UHT-milk
13305,pork,dental care
13306,whipped/sour cream,tropical fruit
13307,whole milk,hard cheese
13308,rolls/buns,frozen vegetables,frozen vegetables
13309,ice cream,whole milk
13310,canned beer,yogurt,coffee
13311,bottled beer,other vegetables
13312,frankfurter,waffles
13313,whole milk,UHT-milk
13314,rolls/buns,oil,fruit/vegetable juice
13315,pastry,berries
13316,tropical fruit,grapes
13317,female sanitary products,soda
13318,newspapers,rolls/buns
13319,grapes,sparkling wine,canned beer,pastry
13320,pork,whole milk
13321,root vegetables,margarine
13322,pip fruit,other vegetables
13323,frozen fish,baking powder
13324,cat food,pip fruit,white bread
13325,shopping bags,whipped/sour cream
13326,shopping bags,newspapers
13327,hamburger meat,bottled beer,brown bread,yogurt
13328,ice cream,curd
13329,rolls/buns,sausage,whole milk,nuts/prunes
13330,canned beer,canned beer
13331,white bread,hard cheese
13332,tropical fruit,shopping bags
13333,frankfurter,pastry
13334,whipped/sour cream,pastry,napkins
13335,misc. beverages,red/blush wine
13336,canned beer,butter
13337,specialty chocolate,other vegetables
13338,bottled water,coffee
13339,whipped/sour cream,red/blush wine
13340,hamburger meat,root vegetables
13341,frankfurter,whole milk
13342,tropical fruit,rolls/buns
13343,other vegetables,abrasive cleaner,bottled beer
13344,sausage,sausage,pip fruit,sliced cheese,root vegetables,butter milk
13345,hamburger meat,pastry,cereals
13346,chicken,tropical fruit
13347,canned beer,soda,other vegetables,canned vegetables
13348,UHT-milk,dessert
13349,bottled water,newspapers
13350,citrus fruit,napkins
13351,beverages,whole milk,butter milk,fruit/vegetable juice
13352,cat food,roll products
